AN_BASE,NM_PROGRAMA_IES,AN_INICIO_PROGRAMA,SG_ENTIDADE_ENSINO,NM_AREA_AVALIACAO,NM_MODALIDADE_PROGRAMA,NM_AREA_CONCENTRACAO,ID_PROJETO,NM_PROJETO,NM_NATUREZA_PROJETO,DH_INICIO,DT_SITUACAO_ATUAL,IN_BOLSA,IN_OUTRO_AUXILIO,IN_RESPONSAVEL_PROJETO,ID_PESSOA,DS_TIPO_MEMBRO,NM_PAIS_NACIONALIDADE_MEMBRO
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,1,525588,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,255330,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,524036,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,510560,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,12521,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,20093,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,22561,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,166117,DISCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,244193,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,260731,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,777293,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,528663,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,777579,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,16094,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,239064,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,12546,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,623324,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,1468563,DISCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,511627,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,71644,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,149846,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,233192,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,374431,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,534574,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,515264,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PROJETO INTERINSTITUCIONAL,01/08/2018,01/08/2018,NÃO,SIM,0,241881,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,518506,"UMA ESTRUTURA INTEGRADA PARA ANALISAR TOMADA DE DECISÃO LOCAL E CAPACIDADE ADAPTATIVA PARA MUDANÇA AMBIENTAL DE GRANDE ESCALA: ESTUDOS DE CASO DE COMUNIDADES NO BRASIL, REINO UNIDO E ESTADOS UNIDOS",PESQUISA,01/01/2012,01/01/2012,NÃO,SIM,1,15173,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,519227,PREVISÃO IMEDIATA DE TEMPESTADES INTENSAS E ENTENDIMENTO DOS PROCESSOS FÍSICOS NO INTERIOR DAS NUVENS: O SOS-CHUVA (SISTEMA DE OBSERVAÇÃO E PREVISÃO DE TEMPO SEVERO),PESQUISA,01/02/2016,01/02/2016,NÃO,SIM,0,255330,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,519227,PREVISÃO IMEDIATA DE TEMPESTADES INTENSAS E ENTENDIMENTO DOS PROCESSOS FÍSICOS NO INTERIOR DAS NUVENS: O SOS-CHUVA (SISTEMA DE OBSERVAÇÃO E PREVISÃO DE TEMPO SEVERO),PESQUISA,01/02/2016,01/02/2016,NÃO,SIM,0,20093,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,519227,PREVISÃO IMEDIATA DE TEMPESTADES INTENSAS E ENTENDIMENTO DOS PROCESSOS FÍSICOS NO INTERIOR DAS NUVENS: O SOS-CHUVA (SISTEMA DE OBSERVAÇÃO E PREVISÃO DE TEMPO SEVERO),PESQUISA,01/02/2016,01/02/2016,NÃO,SIM,1,11354,PARTICIPANTE EXTERNO,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,518512,EESPA - ESTAÇÃO EXPERIMENTAL SOLO-PLANTA-ATMOSFERA,PESQUISA,01/01/2016,01/01/2016,NÃO,NÃO,1,524036,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,518512,EESPA - ESTAÇÃO EXPERIMENTAL SOLO-PLANTA-ATMOSFERA,PESQUISA,01/01/2016,01/01/2016,NÃO,NÃO,0,12521,DOCENTE,BRASIL
2020,CIÊNCIA DO SISTEMA TERRESTRE,2010,INPE,CIÊNCIAS AMBIENTAIS,ACADÊMICO,CIÊNCIA DO SISTEMA TERRESTRE,518512,EESPA - ESTAÇÃO EXPERIMENTAL SOLO-PLANTA-ATMOSFERA,PESQUISA,01/01/2016,01/01/2016,NÃO,NÃO,0,22561,DOCENTE,BRASIL
2020,GEOFÍSICA ESPACIAL,1994,INPE,GEOCIÊNCIAS,ACADÊMICO,CIÊNCIAS ATMOSFÉRICAS,189425,ESTUDO DO ACOPLAMENTO ENTRE A ATMOSFERA NEUTRA E IONIZADA USANDO TECNICAS ÓTICAS E DE RÁDIO EM SOLO E DADOS DE SATÉLITE.,PESQUISA,01/01/2002,01/01/2002,SIM,NÃO,1,517225,DOCENTE,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189583,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PESQUISA,01/01/1998,01/01/1998,NÃO,NÃO,0,29392,PARTICIPANTE EXTERNO,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189583,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PESQUISA,01/01/1998,01/01/1998,NÃO,NÃO,0,12703,PARTICIPANTE EXTERNO,ÍNDIA
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189583,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PESQUISA,01/01/1998,01/01/1998,NÃO,NÃO,0,524243,PARTICIPANTE EXTERNO,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189583,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PESQUISA,01/01/1998,01/01/1998,NÃO,NÃO,0,997276,PARTICIPANTE EXTERNO,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189583,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PESQUISA,01/01/1998,01/01/1998,NÃO,NÃO,0,1056303,PARTICIPANTE EXTERNO,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189583,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PESQUISA,01/01/1998,01/01/1998,NÃO,NÃO,0,31957,PARTICIPANTE EXTERNO,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189583,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PESQUISA,01/01/1998,01/01/1998,NÃO,NÃO,1,536830,DOCENTE,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,,566893,BUSCA POR UMA NOVA FÍSICA EM DADOS COSMOLÓGICOS E ASTROFÍSICOS,PESQUISA,01/02/2019,01/02/2019,NÃO,NÃO,0,307581,PARTICIPANTE EXTERNO,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,,566893,BUSCA POR UMA NOVA FÍSICA EM DADOS COSMOLÓGICOS E ASTROFÍSICOS,PESQUISA,01/02/2019,01/02/2019,NÃO,NÃO,0,521323,DOCENTE,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,,566893,BUSCA POR UMA NOVA FÍSICA EM DADOS COSMOLÓGICOS E ASTROFÍSICOS,PESQUISA,01/02/2019,01/02/2019,NÃO,NÃO,1,630433,DOCENTE,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189554,CAMPO MAGNÉTICO INTERESTELAR,PESQUISA,01/01/2003,01/01/2003,NÃO,NÃO,1,525564,DOCENTE,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,641626,CHERENKOV TELESCOPE ARRAY (CTA),PESQUISA,01/01/2020,01/01/2020,NÃO,NÃO,1,293524,DOCENTE,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,641626,CHERENKOV TELESCOPE ARRAY (CTA),PESQUISA,01/01/2020,01/01/2020,NÃO,NÃO,0,183706,DOCENTE,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,373239,CONDIÇÕES FÍSICAS DA REGIÃO DE LINHAS LARGAS EM AGNS ATRAVÉS DA EMISSÃO DE FEII,PESQUISA,01/02/2015,01/02/2015,SIM,NÃO,0,2467370,PARTICIPANTE EXTERNO,AFEGANISTÃO
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,373239,CONDIÇÕES FÍSICAS DA REGIÃO DE LINHAS LARGAS EM AGNS ATRAVÉS DA EMISSÃO DE FEII,PESQUISA,01/02/2015,01/02/2015,SIM,NÃO,0,2467452,PARTICIPANTE EXTERNO,AFEGANISTÃO
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,373239,CONDIÇÕES FÍSICAS DA REGIÃO DE LINHAS LARGAS EM AGNS ATRAVÉS DA EMISSÃO DE FEII,PESQUISA,01/02/2015,01/02/2015,SIM,NÃO,1,537444,DOCENTE,COLÔMBIA
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189546,ESTUDOS DE FONTES CÓSMICAS DE RAIOS X UTILIZANDO DADOS DE MISSÕES ESPACIAIS INTERNACIONAIS,PESQUISA,01/01/1990,01/01/1990,SIM,NÃO,0,2134053,DISCENTE,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189546,ESTUDOS DE FONTES CÓSMICAS DE RAIOS X UTILIZANDO DADOS DE MISSÕES ESPACIAIS INTERNACIONAIS,PESQUISA,01/01/1990,01/01/1990,SIM,NÃO,1,954412,DOCENTE,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189546,ESTUDOS DE FONTES CÓSMICAS DE RAIOS X UTILIZANDO DADOS DE MISSÕES ESPACIAIS INTERNACIONAIS,PESQUISA,01/01/1990,01/01/1990,SIM,NÃO,0,539215,DOCENTE,BRASIL
2020,ASTROFÍSICA,1994,INPE,ASTRONOMIA / FÍSICA,ACADÊMICO,ASTROFÍSICA,189546,ESTUDOS DE FONTES CÓSMICAS DE RAIOS X UTILIZANDO DADOS DE MISSÕES ESPACIAIS INTERNACIONAIS,PESQUISA,01/01/1990,01/01/1990,SIM,NÃO,0,525315,DOCENTE,BRASIL
2020,METEOROLOGIA,1968,INPE,GEOCIÊNCIAS,ACADÊMICO,METEOROLOGIA,189338,AVALIAÇAO DO IMPACTO DAS MUDANÇAS NOS USOS DA TERRA E AUMENTO DOS GASES DO EFEITO ESTUFA NA RECICLAGEM DE PRECIPITAÇAO NA AMAZONIA,PESQUISA,01/01/2010,01/01/2010,NÃO,SIM,1,12546,DOCENTE,BRASIL
2020,METEOROLOGIA,1968,INPE,GEOCIÊNCIAS,ACADÊMICO,METEOROLOGIA,189338,AVALIAÇAO DO IMPACTO DAS MUDANÇAS NOS USOS DA TERRA E AUMENTO DOS GASES DO EFEITO ESTUFA NA RECICLAGEM DE PRECIPITAÇAO NA AMAZONIA,PESQUISA,01/01/2010,01/01/2010,NÃO,SIM,0,36775,PARTICIPANTE EXTERNO,BRASIL
2020,METEOROLOGIA,1968,INPE,GEOCIÊNCIAS,ACADÊMICO,METEOROLOGIA,623226,CAFE-BRAZIL - QUÍMICA DA ATMOSFERA: EXPERIMENTO DE CAMPO NO BRASIL,PESQUISA,01/01/2019,01/01/2019,NÃO,NÃO,0,308916,PÓS-DOC,BRASIL
2020,METEOROLOGIA,1968,INPE,GEOCIÊNCIAS,ACADÊMICO,METEOROLOGIA,623226,CAFE-BRAZIL - QUÍMICA DA ATMOSFERA: EXPERIMENTO DE CAMPO NO BRASIL,PESQUISA,01/01/2019,01/01/2019,NÃO,NÃO,1,514828,DOCENTE,BRASIL
2020,METEOROLOGIA,1968,INPE,GEOCIÊNCIAS,ACADÊMICO,METEOROLOGIA,623226,CAFE-BRAZIL - QUÍMICA DA ATMOSFERA: EXPERIMENTO DE CAMPO NO BRASIL,PESQUISA,01/01/2019,01/01/2019,NÃO,NÃO,0,11354,DOCENTE,BRASIL
2020,METEOROLOGIA,1968,INPE,GEOCIÊNCIAS,ACADÊMICO,METEOROLOGIA,623226,CAFE-BRAZIL - QUÍMICA DA ATMOSFERA: EXPERIMENTO DE CAMPO NO BRASIL,PESQUISA,01/01/2019,01/01/2019,NÃO,NÃO,0,3058939,DISCENTE,BRASIL
2020,METEOROLOGIA,1968,INPE,GEOCIÊNCIAS,ACADÊMICO,METEOROLOGIA,189310,CLIMASUL,OUTRA,01/01/2009,01/01/2009,NÃO,SIM,0,534675,PARTICIPANTE EXTERNO,BRASIL
2020,METEOROLOGIA,1968,INPE,GEOCIÊNCIAS,ACADÊMICO,METEOROLOGIA,189310,CLIMASUL,OUTRA,01/01/2009,01/01/2009,NÃO,SIM,1,463594,PARTICIPANTE EXTERNO,BRASIL
2020,METEOROLOGIA,1968,INPE,GEOCIÊNCIAS,ACADÊMICO,METEOROLOGIA,474947,DESENVOLVIMENTO E VALIDAÇÃO DAS INTERAÇÕES AEROSSÓIS-QUÍMICA-CLIMA ACOPLADAS NO MODELO BRASILEIRO DO SISTEMA TERRESTRE - BESM-AERCHEM,PESQUISA,01/08/2017,01/08/2017,NÃO,SIM,0,450789,PARTICIPANTE EXTERNO,BRASIL
2020,METEOROLOGIA,1968,INPE,GEOCIÊNCIAS,ACADÊMICO,METEOROLOGIA,474947,DESENVOLVIMENTO E VALIDAÇÃO DAS INTERAÇÕES AEROSSÓIS-QUÍMICA-CLIMA ACOPLADAS NO MODELO BRASILEIRO DO SISTEMA TERRESTRE - BESM-AERCHEM,PESQUISA,01/08/2017,01/08/2017,NÃO,SIM,1,514828,DOCENTE,BRASIL
