ID_PROJETO,ID_PESSOA,NM_PROJETO,DS_TIPO_MEMBRO
382925,858349,CERÂMICAS DE ALUMINA-ZIRCÔNIA PARA SUPORTE DE CATALIZADORES,DISCENTE
382925,20504,CERÂMICAS DE ALUMINA-ZIRCÔNIA PARA SUPORTE DE CATALIZADORES,DOCENTE
189455,15895,DINÂMICA DE VÔO EM CENTRO DE CONTROLE DE SATÉLITES,DOCENTE
189455,22543,DINÂMICA DE VÔO EM CENTRO DE CONTROLE DE SATÉLITES,PARTICIPANTE EXTERNO
189455,20825,DINÂMICA DE VÔO EM CENTRO DE CONTROLE DE SATÉLITES,PARTICIPANTE EXTERNO
415802,533084,SIMULAÇÃO DIRETA MOLECULAR DA AEROTERMODINÂMICA DA CÁPSULA SARA NA REENTRADA ATMOSFÉRICA,DOCENTE
650307,3629701,DESENVOLVIMENTO DE CATALISADORES PARA A PRODUÇÃO DE PROPELENTES A PARTIR DA CONVERSÃO DO CO2,DISCENTE
650307,1010550,DESENVOLVIMENTO DE CATALISADORES PARA A PRODUÇÃO DE PROPELENTES A PARTIR DA CONVERSÃO DO CO2,PARTICIPANTE EXTERNO
650308,1010550,DESENVOLVIMENTO DE CATALISADORES PARA APLICAÇÃO FOTOCATALÍTICA NA DEGRADAÇÃO DE POLUENTES,PARTICIPANTE EXTERNO
348237,976359,DESENVOLVIMENTO DE MATERIAIS CATALÍTICOS PARA DECOMPOSIÇÃO DO N2O PARA APLICAÇÕES AEROESPACIAIS,DOCENTE
374638,53800,MODELAGEM DA PRODUTIVIDADE PONTENCIAL E DEPLEICIONADA DA CANA-DE-AÇÚCAR A PARTIR DE DADOS EDAFOCLIMÁTICOS E IMAGENS DE SATÉLITE,PARTICIPANTE EXTERNO
374638,447385,MODELAGEM DA PRODUTIVIDADE PONTENCIAL E DEPLEICIONADA DA CANA-DE-AÇÚCAR A PARTIR DE DADOS EDAFOCLIMÁTICOS E IMAGENS DE SATÉLITE,PARTICIPANTE EXTERNO
374638,389521,MODELAGEM DA PRODUTIVIDADE PONTENCIAL E DEPLEICIONADA DA CANA-DE-AÇÚCAR A PARTIR DE DADOS EDAFOCLIMÁTICOS E IMAGENS DE SATÉLITE,PARTICIPANTE EXTERNO
374638,465523,MODELAGEM DA PRODUTIVIDADE PONTENCIAL E DEPLEICIONADA DA CANA-DE-AÇÚCAR A PARTIR DE DADOS EDAFOCLIMÁTICOS E IMAGENS DE SATÉLITE,PARTICIPANTE EXTERNO
374638,534726,MODELAGEM DA PRODUTIVIDADE PONTENCIAL E DEPLEICIONADA DA CANA-DE-AÇÚCAR A PARTIR DE DADOS EDAFOCLIMÁTICOS E IMAGENS DE SATÉLITE,PARTICIPANTE EXTERNO
560114,603924,MULTI-ACTOR ADAPTATION PLAN TO COPE WITH FORESTS UNDER INCREASING RISK OF EXTENSIVE FIRES (MAP-FIRE),DISCENTE
560114,536676,MULTI-ACTOR ADAPTATION PLAN TO COPE WITH FORESTS UNDER INCREASING RISK OF EXTENSIVE FIRES (MAP-FIRE),PARTICIPANTE EXTERNO
560114,3358126,MULTI-ACTOR ADAPTATION PLAN TO COPE WITH FORESTS UNDER INCREASING RISK OF EXTENSIVE FIRES (MAP-FIRE),PARTICIPANTE EXTERNO
560114,423650,MULTI-ACTOR ADAPTATION PLAN TO COPE WITH FORESTS UNDER INCREASING RISK OF EXTENSIVE FIRES (MAP-FIRE),PARTICIPANTE EXTERNO
560114,328961,MULTI-ACTOR ADAPTATION PLAN TO COPE WITH FORESTS UNDER INCREASING RISK OF EXTENSIVE FIRES (MAP-FIRE),PARTICIPANTE EXTERNO
560114,227498,MULTI-ACTOR ADAPTATION PLAN TO COPE WITH FORESTS UNDER INCREASING RISK OF EXTENSIVE FIRES (MAP-FIRE),DISCENTE
560114,610905,MULTI-ACTOR ADAPTATION PLAN TO COPE WITH FORESTS UNDER INCREASING RISK OF EXTENSIVE FIRES (MAP-FIRE),EGRESSO
560114,979788,MULTI-ACTOR ADAPTATION PLAN TO COPE WITH FORESTS UNDER INCREASING RISK OF EXTENSIVE FIRES (MAP-FIRE),DOCENTE
560114,632901,MULTI-ACTOR ADAPTATION PLAN TO COPE WITH FORESTS UNDER INCREASING RISK OF EXTENSIVE FIRES (MAP-FIRE),DOCENTE
560114,599717,MULTI-ACTOR ADAPTATION PLAN TO COPE WITH FORESTS UNDER INCREASING RISK OF EXTENSIVE FIRES (MAP-FIRE),DISCENTE
447459,536670,CEM/CEPID ¿ CENTRO DE ESTUDOS DA METRÓPOLE,DOCENTE
447461,1084813,CARACTERIZAÇÃO DE PADRÕES DE URBANIZAÇÃO PORTADORES DE SOCIOBIODIVERSIDADE NA AMAZÔNIA ORIENTAL,DISCENTE
447461,536670,CARACTERIZAÇÃO DE PADRÕES DE URBANIZAÇÃO PORTADORES DE SOCIOBIODIVERSIDADE NA AMAZÔNIA ORIENTAL,DOCENTE
447461,525677,CARACTERIZAÇÃO DE PADRÕES DE URBANIZAÇÃO PORTADORES DE SOCIOBIODIVERSIDADE NA AMAZÔNIA ORIENTAL,DOCENTE
447461,524412,CARACTERIZAÇÃO DE PADRÕES DE URBANIZAÇÃO PORTADORES DE SOCIOBIODIVERSIDADE NA AMAZÔNIA ORIENTAL,DOCENTE
447461,1275729,CARACTERIZAÇÃO DE PADRÕES DE URBANIZAÇÃO PORTADORES DE SOCIOBIODIVERSIDADE NA AMAZÔNIA ORIENTAL,DISCENTE
447461,375189,CARACTERIZAÇÃO DE PADRÕES DE URBANIZAÇÃO PORTADORES DE SOCIOBIODIVERSIDADE NA AMAZÔNIA ORIENTAL,PARTICIPANTE EXTERNO
447461,5794,CARACTERIZAÇÃO DE PADRÕES DE URBANIZAÇÃO PORTADORES DE SOCIOBIODIVERSIDADE NA AMAZÔNIA ORIENTAL,PARTICIPANTE EXTERNO
447461,555037,CARACTERIZAÇÃO DE PADRÕES DE URBANIZAÇÃO PORTADORES DE SOCIOBIODIVERSIDADE NA AMAZÔNIA ORIENTAL,DISCENTE
601702,294760,TRANSIÇÃO PARA SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
601702,907125,TRANSIÇÃO PARA SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
601702,430259,TRANSIÇÃO PARA SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
601702,525588,TRANSIÇÃO PARA SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
601702,524036,TRANSIÇÃO PARA SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
601702,966271,TRANSIÇÃO PARA SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
601702,852211,TRANSIÇÃO PARA SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
601702,534574,TRANSIÇÃO PARA SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
576702,171852,DESENVOLVIMENTOS CIENTÍFICOS E TECNOLÓGICOS PARA MONITORAMENTO E GESTÃO DE EVENTOS HIDROLÓGICOS CRÍTICOS,EGRESSO
576702,367454,DESENVOLVIMENTOS CIENTÍFICOS E TECNOLÓGICOS PARA MONITORAMENTO E GESTÃO DE EVENTOS HIDROLÓGICOS CRÍTICOS,DOCENTE
576702,7699,DESENVOLVIMENTOS CIENTÍFICOS E TECNOLÓGICOS PARA MONITORAMENTO E GESTÃO DE EVENTOS HIDROLÓGICOS CRÍTICOS,DOCENTE
576702,309972,DESENVOLVIMENTOS CIENTÍFICOS E TECNOLÓGICOS PARA MONITORAMENTO E GESTÃO DE EVENTOS HIDROLÓGICOS CRÍTICOS,PARTICIPANTE EXTERNO
576702,2369943,DESENVOLVIMENTOS CIENTÍFICOS E TECNOLÓGICOS PARA MONITORAMENTO E GESTÃO DE EVENTOS HIDROLÓGICOS CRÍTICOS,PARTICIPANTE EXTERNO
601724,966271,DIMENSIONS US-BIOTA SA¿O PAULO: INTEGRANDO DISCIPLINAS PARA A PREDIC¿A¿O DA BIODIVERSIDADE DA FLORESTA ATLA¿NTICA NO BRASIL,DOCENTE
601724,527414,DIMENSIONS US-BIOTA SA¿O PAULO: INTEGRANDO DISCIPLINAS PARA A PREDIC¿A¿O DA BIODIVERSIDADE DA FLORESTA ATLA¿NTICA NO BRASIL,PARTICIPANTE EXTERNO
519252,328961,"DIMENSÕES SOCIOCULTURAIS DOS SISTEMAS DE ALERTA: PERCEPÇÕES, REPRESENTAÇÕES E PRÁTICAS FRENTE AO RISCO DE DESASTRES",DOCENTE
600766,15173,RESPOSTA MORFODINÂMICA DE PRAIAS DO SUDESTE BRASILEIRO AOS EFEITOS DA ELEVAÇÃO DO NÍVEL DO MAR E EVENTOS METEOROLÓGICO-OCEANOGRÁFICOS EXTREMOS ATÉ 2100,DOCENTE
600766,98568,RESPOSTA MORFODINÂMICA DE PRAIAS DO SUDESTE BRASILEIRO AOS EFEITOS DA ELEVAÇÃO DO NÍVEL DO MAR E EVENTOS METEOROLÓGICO-OCEANOGRÁFICOS EXTREMOS ATÉ 2100,DOCENTE
600766,538389,RESPOSTA MORFODINÂMICA DE PRAIAS DO SUDESTE BRASILEIRO AOS EFEITOS DA ELEVAÇÃO DO NÍVEL DO MAR E EVENTOS METEOROLÓGICO-OCEANOGRÁFICOS EXTREMOS ATÉ 2100,PARTICIPANTE EXTERNO
600766,15322,RESPOSTA MORFODINÂMICA DE PRAIAS DO SUDESTE BRASILEIRO AOS EFEITOS DA ELEVAÇÃO DO NÍVEL DO MAR E EVENTOS METEOROLÓGICO-OCEANOGRÁFICOS EXTREMOS ATÉ 2100,PARTICIPANTE EXTERNO
600766,509618,RESPOSTA MORFODINÂMICA DE PRAIAS DO SUDESTE BRASILEIRO AOS EFEITOS DA ELEVAÇÃO DO NÍVEL DO MAR E EVENTOS METEOROLÓGICO-OCEANOGRÁFICOS EXTREMOS ATÉ 2100,PARTICIPANTE EXTERNO
515264,388112,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,294760,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,616323,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DISCENTE
515264,583326,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DISCENTE
515264,974604,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,392155,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,1054181,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,85878,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,47467,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,639528,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,15409,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,221407,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,714478,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,907125,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,181685,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DISCENTE
515264,269635,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,18398,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,229199,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,514988,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,525588,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,255330,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,524036,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,510560,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,12521,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,20093,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,22561,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DOCENTE
515264,166117,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DISCENTE
515264,244193,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,260731,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,777293,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,528663,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,777579,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,16094,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,239064,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,12546,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,623324,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,1468563,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,DISCENTE
515264,511627,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,71644,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,149846,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,233192,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,374431,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,534574,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
515264,241881,TRANSIÇÃO PARA A SUSTENTABILIDADE E O NEXO ÁGUA-AGRICULTURA-ENERGIA: EXPLORANDO UMA ABORDAGEM INTEGRADORA COM CASOS DE ESTUDO NOS BIOMAS CERRADO E CAATINGA,PARTICIPANTE EXTERNO
518506,15173,"UMA ESTRUTURA INTEGRADA PARA ANALISAR TOMADA DE DECISÃO LOCAL E CAPACIDADE ADAPTATIVA PARA MUDANÇA AMBIENTAL DE GRANDE ESCALA: ESTUDOS DE CASO DE COMUNIDADES NO BRASIL, REINO UNIDO E ESTADOS UNIDOS",DOCENTE
519227,255330,PREVISÃO IMEDIATA DE TEMPESTADES INTENSAS E ENTENDIMENTO DOS PROCESSOS FÍSICOS NO INTERIOR DAS NUVENS: O SOS-CHUVA (SISTEMA DE OBSERVAÇÃO E PREVISÃO DE TEMPO SEVERO),DOCENTE
519227,20093,PREVISÃO IMEDIATA DE TEMPESTADES INTENSAS E ENTENDIMENTO DOS PROCESSOS FÍSICOS NO INTERIOR DAS NUVENS: O SOS-CHUVA (SISTEMA DE OBSERVAÇÃO E PREVISÃO DE TEMPO SEVERO),DOCENTE
519227,11354,PREVISÃO IMEDIATA DE TEMPESTADES INTENSAS E ENTENDIMENTO DOS PROCESSOS FÍSICOS NO INTERIOR DAS NUVENS: O SOS-CHUVA (SISTEMA DE OBSERVAÇÃO E PREVISÃO DE TEMPO SEVERO),PARTICIPANTE EXTERNO
518512,524036,EESPA - ESTAÇÃO EXPERIMENTAL SOLO-PLANTA-ATMOSFERA,DOCENTE
518512,12521,EESPA - ESTAÇÃO EXPERIMENTAL SOLO-PLANTA-ATMOSFERA,DOCENTE
518512,22561,EESPA - ESTAÇÃO EXPERIMENTAL SOLO-PLANTA-ATMOSFERA,DOCENTE
189425,517225,ESTUDO DO ACOPLAMENTO ENTRE A ATMOSFERA NEUTRA E IONIZADA USANDO TECNICAS ÓTICAS E DE RÁDIO EM SOLO E DADOS DE SATÉLITE.,DOCENTE
189583,29392,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PARTICIPANTE EXTERNO
189583,12703,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PARTICIPANTE EXTERNO
189583,524243,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PARTICIPANTE EXTERNO
189583,997276,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PARTICIPANTE EXTERNO
189583,1056303,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PARTICIPANTE EXTERNO
189583,31957,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,PARTICIPANTE EXTERNO
189583,536830,BDA - BRAZILIAN DECIMENTRIC ARRAY - ARRANJO DECIMÉTRICO BRASILEIRO,DOCENTE
566893,307581,BUSCA POR UMA NOVA FÍSICA EM DADOS COSMOLÓGICOS E ASTROFÍSICOS,PARTICIPANTE EXTERNO
566893,521323,BUSCA POR UMA NOVA FÍSICA EM DADOS COSMOLÓGICOS E ASTROFÍSICOS,DOCENTE
566893,630433,BUSCA POR UMA NOVA FÍSICA EM DADOS COSMOLÓGICOS E ASTROFÍSICOS,DOCENTE
189554,525564,CAMPO MAGNÉTICO INTERESTELAR,DOCENTE
641626,293524,CHERENKOV TELESCOPE ARRAY (CTA),DOCENTE
641626,183706,CHERENKOV TELESCOPE ARRAY (CTA),DOCENTE
373239,2467370,CONDIÇÕES FÍSICAS DA REGIÃO DE LINHAS LARGAS EM AGNS ATRAVÉS DA EMISSÃO DE FEII,PARTICIPANTE EXTERNO
373239,2467452,CONDIÇÕES FÍSICAS DA REGIÃO DE LINHAS LARGAS EM AGNS ATRAVÉS DA EMISSÃO DE FEII,PARTICIPANTE EXTERNO
373239,537444,CONDIÇÕES FÍSICAS DA REGIÃO DE LINHAS LARGAS EM AGNS ATRAVÉS DA EMISSÃO DE FEII,DOCENTE
189546,2134053,ESTUDOS DE FONTES CÓSMICAS DE RAIOS X UTILIZANDO DADOS DE MISSÕES ESPACIAIS INTERNACIONAIS,DISCENTE
189546,954412,ESTUDOS DE FONTES CÓSMICAS DE RAIOS X UTILIZANDO DADOS DE MISSÕES ESPACIAIS INTERNACIONAIS,DOCENTE
189546,539215,ESTUDOS DE FONTES CÓSMICAS DE RAIOS X UTILIZANDO DADOS DE MISSÕES ESPACIAIS INTERNACIONAIS,DOCENTE
189546,525315,ESTUDOS DE FONTES CÓSMICAS DE RAIOS X UTILIZANDO DADOS DE MISSÕES ESPACIAIS INTERNACIONAIS,DOCENTE
189338,12546,AVALIAÇAO DO IMPACTO DAS MUDANÇAS NOS USOS DA TERRA E AUMENTO DOS GASES DO EFEITO ESTUFA NA RECICLAGEM DE PRECIPITAÇAO NA AMAZONIA,DOCENTE
